player_id,platform,monetization_tier,sessions_per_week,avg_session_minutes,levels_completed,in_game_purchases,guild_member,days_since_last_session,first_session_date,churn_date,churned
6897,Console,Free-to-Play,4.7,30.9,31,0.0,1,44,2025-12-28,,0
6898,Mobile,Occasional Spender,0.7,13.0,24,26.01,0,42,2026-02-25,2026-03-19,1
6899,Mobile,Free-to-Play,0.0,9.9,17,0.0,0,42,2026-05-08,,0
6900,PC,Free-to-Play,5.2,25.1,48,0.0,0,30,2025-10-22,2025-10-25,1
6901,Console,Free-to-Play,8.6,11.3,60,0.0,0,34,2026-08-20,,0
6902,Mobile,Free-to-Play,0.0,0.0,24,0.0,0,27,2025-12-15,2025-12-21,1
6903,Mobile,Occasional Spender,13.9,37.5,83,21.99,0,18,2026-06-16,,0
6904,Mobile,Free-to-Play,2.1,2.6,26,0.0,0,49,2026-04-23,,0
6905,PC,Free-to-Play,1.2,0.6,45,0.0,0,21,2026-08-08,,0
6906,Mobile,Free-to-Play,2.4,12.0,32,0.0,1,31,2026-02-07,,0
6907,Console,Occasional Spender,0.0,19.3,14,45.05,0,36,2026-07-09,,0
6908,Mobile,Occasional Spender,0.8,13.8,0,12.38,0,46,2026-07-20,,0
6909,Mobile,Free-to-Play,10.6,40.9,76,0.0,1,11,2026-05-03,,0
6910,Mobile,Occasional Spender,8.7,16.5,26,22.3,0,35,2026-03-04,,0
6911,Mobile,Free-to-Play,0.0,26.3,43,0.0,0,28,2025-09-21,,0
6912,Mobile,Occasional Spender,3.4,6.6,44,4.05,0,27,2025-11-02,,0
6913,PC,Occasional Spender,6.6,23.7,50,12.58,0,23,2026-04-07,,0
6914,Mobile,Free-to-Play,0.3,24.1,42,0.0,0,31,2026-01-30,2026-02-14,1
6915,PC,Whale,5.8,21.2,0,147.75,0,3,2025-11-23,,0
6916,Mobile,Free-to-Play,7.9,22.8,81,0.0,0,16,2026-04-14,,0
6917,PC,Free-to-Play,1.7,29.1,22,0.0,0,46,2025-11-24,,0
6918,Mobile,Free-to-Play,5.2,15.1,42,0.0,0,36,2026-01-01,,0
6919,PC,Occasional Spender,6.4,27.0,69,17.95,0,5,2025-12-18,,0
6920,Mobile,Free-to-Play,1.7,0.0,28,0.0,1,43,2025-09-09,,0
6921,Console,Free-to-Play,6.6,16.1,18,0.0,0,42,2026-04-16,,0
6922,Console,Free-to-Play,11.7,41.5,38,0.0,0,0,2026-08-07,,0
6923,Console,Whale,8.6,45.9,50,61.21,0,8,2026-02-17,,0
6924,Console,Free-to-Play,3.2,13.9,27,0.0,0,35,2026-05-03,2026-05-05,1
6925,Mobile,Free-to-Play,6.2,19.4,9,0.0,0,39,2026-08-10,,0
6926,PC,Free-to-Play,8.9,42.4,51,0.0,0,15,2026-07-06,,0
6927,Mobile,Occasional Spender,11.0,46.8,50,59.59,1,23,2026-02-18,,0
6928,Console,Free-to-Play,6.2,25.6,53,0.0,0,16,2025-09-16,,0
6929,Mobile,Free-to-Play,5.4,2.5,28,0.0,0,0,2026-04-30,,0
6930,Mobile,Whale,0.0,2.3,48,81.93,1,45,2026-02-13,2026-03-03,1
6931,PC,Free-to-Play,7.7,25.3,60,0.0,0,15,2026-06-28,,0
6932,Mobile,Free-to-Play,9.0,27.3,54,0.0,0,27,2026-07-15,2026-08-01,1
6933,PC,Occasional Spender,12.3,33.2,65,9.1,0,14,2025-11-19,,0
6934,Mobile,Free-to-Play,2.9,26.2,0,0.0,0,40,2026-01-20,,0
6935,PC,Free-to-Play,9.8,7.2,38,0.0,1,22,2026-06-23,,0
6936,Console,Free-to-Play,9.8,20.3,68,0.0,0,13,2026-03-02,,0
6937,PC,Occasional Spender,8.7,37.4,71,11.94,0,7,2026-02-01,,0
6938,Mobile,Occasional Spender,5.2,36.0,50,50.18,0,12,2026-08-10,,0
6939,Mobile,Free-to-Play,9.5,0.0,18,0.0,1,9,2026-05-14,,0
6940,Mobile,Free-to-Play,12.5,22.2,80,0.0,0,0,2025-10-20,,0
6941,Mobile,Free-to-Play,11.4,23.3,52,0.0,1,20,2026-04-21,,0
6942,PC,Free-to-Play,14.4,47.4,73,0.0,1,0,2025-12-16,,0
6943,Mobile,Free-to-Play,6.5,55.3,61,0.0,0,0,2026-01-23,,0
6944,Mobile,Free-to-Play,3.5,21.0,19,0.0,0,19,2026-08-30,,0
6945,Mobile,Free-to-Play,1.7,31.5,67,0.0,0,12,2025-09-20,,0
6946,Console,Free-to-Play,8.9,16.4,44,0.0,1,20,2025-09-15,,0
6947,Mobile,Free-to-Play,10.2,38.4,78,0.0,0,0,2025-12-31,,0
6948,Mobile,Free-to-Play,1.8,20.9,10,0.0,0,58,2026-07-04,,0
6949,Mobile,Free-to-Play,8.2,54.7,74,0.0,0,0,2025-10-27,,0
6950,Mobile,Free-to-Play,2.3,9.1,23,0.0,0,32,2026-08-31,,0
6951,Console,Free-to-Play,6.1,12.6,28,0.0,0,15,2026-02-26,2026-03-01,1
6952,Mobile,Free-to-Play,13.1,41.9,65,0.0,1,15,2026-03-29,,0
6953,PC,Free-to-Play,4.8,29.3,26,0.0,1,37,2025-12-20,,0
6954,PC,Free-to-Play,11.7,33.7,53,0.0,0,4,2026-07-11,,0
6955,Console,Occasional Spender,4.9,1.5,31,28.54,0,23,2025-10-16,2025-10-25,1
6956,PC,Occasional Spender,7.1,12.0,57,14.31,0,34,2026-02-04,,0
6957,PC,Occasional Spender,8.5,23.2,62,31.02,0,10,2026-05-28,,0
6958,Mobile,Free-to-Play,3.4,5.7,47,0.0,0,27,2026-05-10,,0
6959,Mobile,Occasional Spender,9.3,24.2,62,3.69,0,21,2025-12-24,,0
6960,PC,Free-to-Play,8.7,26.3,25,0.0,0,31,2026-06-25,,0
6961,PC,Free-to-Play,9.6,50.1,93,0.0,1,19,2026-05-15,,0
6962,PC,Free-to-Play,7.1,10.6,36,0.0,0,18,2025-09-06,,0
6963,Mobile,Free-to-Play,8.1,22.2,56,0.0,0,15,2025-10-14,,0
6964,Mobile,Free-to-Play,4.8,42.8,89,0.0,1,11,2026-05-02,,0
6965,Mobile,Free-to-Play,13.5,44.3,43,0.0,1,0,2026-02-10,,0
6966,Mobile,Occasional Spender,8.6,26.8,88,50.93,0,10,2026-04-02,,0
6967,Mobile,Free-to-Play,7.3,6.5,26,0.0,0,29,2026-06-19,2026-07-27,1
6968,Mobile,Free-to-Play,8.1,30.3,44,0.0,1,12,2026-05-16,,0
6969,PC,Occasional Spender,2.6,22.2,46,29.26,1,15,2026-07-23,,0
6970,PC,Free-to-Play,0.5,0.9,0,0.0,1,54,2025-10-30,,0
6971,PC,Free-to-Play,5.7,24.8,29,0.0,1,33,2026-06-03,,0
6972,PC,Free-to-Play,3.0,9.1,9,0.0,0,57,2026-06-21,,0
6973,Mobile,Free-to-Play,4.9,5.4,46,0.0,0,23,2026-01-11,,0
6974,Mobile,Whale,8.3,34.9,86,1427.92,0,12,2026-07-16,,0
6975,PC,Free-to-Play,5.3,18.5,30,0.0,1,35,2025-09-16,,0
6976,Console,Occasional Spender,12.7,34.7,50,1.98,0,18,2025-10-14,,0
6977,PC,Free-to-Play,0.0,9.0,18,0.0,1,54,2026-04-03,2026-04-10,1
6978,PC,Occasional Spender,16.6,50.8,43,1.26,0,20,2026-06-26,,0
6979,PC,Occasional Spender,6.0,9.5,24,15.63,0,11,2026-07-11,,0
6980,PC,Free-to-Play,5.7,11.9,22,0.0,0,40,2025-10-22,,0
6981,PC,Free-to-Play,4.5,36.4,49,0.0,0,31,2026-03-24,,0
6982,PC,Free-to-Play,7.2,7.4,54,0.0,1,20,2026-02-01,,0
6983,Mobile,Free-to-Play,7.1,24.2,52,0.0,1,38,2026-07-17,,0
6984,Mobile,Occasional Spender,1.0,25.7,23,51.05,0,51,2025-11-04,,0
6985,Mobile,Free-to-Play,4.7,37.4,33,0.0,0,30,2026-02-24,,0
6986,PC,Free-to-Play,6.7,20.7,47,0.0,0,29,2026-08-06,,0
6987,PC,Occasional Spender,0.0,13.5,1,38.61,1,32,2026-08-04,,0
6988,Mobile,Free-to-Play,7.3,12.8,48,0.0,0,31,2025-09-14,2025-09-27,1
6989,Mobile,Free-to-Play,5.6,38.3,42,0.0,1,35,2026-08-11,,0
6990,PC,Occasional Spender,0.2,0.0,26,39.34,1,21,2026-05-14,2026-05-20,1
6991,Mobile,Occasional Spender,11.0,11.3,31,15.66,0,35,2026-08-27,,0
6992,Console,Free-to-Play,0.0,9.6,26,0.0,0,41,2026-08-10,2026-09-01,1
6993,Mobile,Free-to-Play,6.9,31.5,85,0.0,0,0,2025-11-08,,0
6994,Mobile,Whale,2.7,14.0,36,458.75,0,41,2025-11-25,,0
6995,Mobile,Occasional Spender,3.5,24.6,38,5.2,1,36,2026-05-03,,0
6996,Mobile,Free-to-Play,5.6,38.9,31,0.0,1,23,2026-06-27,,0
6997,Mobile,Free-to-Play,10.7,42.9,111,0.0,1,0,2026-06-02,,0
6998,Mobile,Free-to-Play,1.6,0.0,0,0.0,0,61,2026-04-25,2026-04-25,1
6999,Mobile,Occasional Spender,10.7,48.0,86,42.39,1,0,2025-11-21,,0
7000,Mobile,Occasional Spender,7.3,25.8,66,41.98,1,23,2026-01-26,,0
